Feb 22 19:25:16: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:36:50: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:37:49: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:37:51: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:37:56: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:38:19: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:38:20: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:38:21: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:38:22: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:38:26: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:39:19: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:39:20: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:39:29: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:39:37: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:39:48: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:39:49: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:39:50: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:45:58: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:46:00: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:46:02: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): 
Mar  1 13:46:05: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:47:35: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:47:35: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:47:36: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:48:53: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:48:54: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:48:55: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:52:39: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:52:40: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:53:07: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:53:08: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:54:36: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:54:37: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:54:37: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:54:38: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:54:59: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 13:54:59: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  1 13:54:59: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): UC.js
Mar  1 13:55:06: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQCUKxBaKDrqe2-zjmtqVwtzCBel0c_plyrhwAo9dpooBHes3g9zgHRXPY3I8BqFzNlTe_PnPRjzlbcRvVIZscz71we0NCMb_n-xU9Gzm7ZZXIV2JiU_tUuvcpsvKDhbYUJ8jYdHkIxH3_b1yOFX2HbvD0tsbg4VkEmFRh4GKqh4T_LhDcczHPGzefHGISQxv09BpJiN_cEvp_TfDBDuoeS0pmZzKfGtgasVt5T4zKDcgjq9oijy0CWAqOOOnv345rAmVTgKWXHsYsEIN173bP2M5aV7mXGhA2z7o-me5eFnj1jBczuwshNfgyXMOGfvQiU
Mar  1 18:49:45: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQCUKxBaKDrqe2-zjmtqVwtzCBel0c_plyrhwAo9dpooBHes3g9zgHRXPY3I8BqFzNlTe_PnPRjzlbcRvVIZscz71we0NCMb_n-xU9Gzm7ZZXIV2JiU_tUuvcpsvKDhbYUJ8jYdHkIxH3_b1yOFX2HbvD0tsbg4VkEmFRh4GKqh4T_LhDcczHPGzefHGISQxv09BpJiN_cEvp_TfDBDuoeS0pmZzKfGtgasVt5T4zKDcgjq9oijy0CWAqOOOnv345rAmVTgKWXHsYsEIN173bP2M5aV7mXGhA2z7o-me5eFnj1jBczuwshNfgyXMOGfvQiU
Mar  1 18:49:45: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQCUKxBaKDrqe2-zjmtqVwtzCBel0c_plyrhwAo9dpooBHes3g9zgHRXPY3I8BqFzNlTe_PnPRjzlbcRvVIZscz71we0NCMb_n-xU9Gzm7ZZXIV2JiU_tUuvcpsvKDhbYUJ8jYdHkIxH3_b1yOFX2HbvD0tsbg4VkEmFRh4GKqh4T_LhDcczHPGzefHGISQxv09BpJiN_cEvp_TfDBDuoeS0pmZzKfGtgasVt5T4zKDcgjq9oijy0CWAqOOOnv345rAmVTgKWXHsYsEIN173bP2M5aV7mXGhA2z7o-me5eFnj1jBczuwshNfgyXMOGfvQiU
Mar  1 18:49:52: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 18:50:34: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 18:50:35: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 18:50:48: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 18:51:02: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 18:51:02: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  1 18:51:02: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): UC.js
Mar  1 18:51:04: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQB-4vynGamkPSZ0CUQhPCozCJV_dvgOnV6L-48nnTHnjdyrqJPZTMSrr-drlt1DUncRpUN2U_a-Jil6NOTKudlqQmyCvFVNBR5aYkmWisYOitYy5J7TxKMvZKJQk3t25z5t-3vGcg0EDVnKQ0IbR6O4vaF2MwB3G98Oyl7cxv857_C2t6uF0V8KjQWN2CabgiN-0PzPawQwOrwEoU3uFMjhoBVNNHNpr_pIpPaBrFIzoWgRimPWGBIYUuAPju9FVxo1OG_SmVYDn7Pt0s0ze27NhMrRrJV0hoUt6s_OLf940Hxa9XNS4Wq6hfPa91OghlE
Mar  1 18:51:04: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  1 18:54:39: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 18:54:39: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): UC.js
Mar  1 18:54:53: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 18:54:53: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  1 18:54:53: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): UC.js
Mar  1 18:54:54: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 18:54:54: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  1 18:54:54: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): UC.js
Mar  1 19:18:15: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 19:18:15: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  1 19:18:15: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): UC.js
Mar  1 19:18:19: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQCZRXXK0Bj3MqT5ZH_cbUksOjFS0HlhLXHjVs6B_QNK2TesynXjWSpkAZUZhxA2MTf35mmRC5hgY9M75XOKjtmtDFqCUaJKYQ6NPAR1ArAXnYVa382ensQEDR0P5p-WaVAUQsH-_zOXkJoSEkmmZkShJd3mZ47if9-mjQZh3WmLs2cdgtqeNfRfyCWNVXM7pHDl_alVFmul5Y6FdqDwfvD1zKdWMymbYF_RQaVajVNTOt0ecJMQ_7z92oLcPh35XuJjPZxlms66w3dMBAD_wNyHxwoHvVKkc6uUYkaeToKzvHIt9gQ-sQeZo3dpgHax1kM
Mar  1 21:49:58: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 21:49:58: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  1 21:49:58: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): UC.js
Mar  1 21:50:02: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQASaxlTbi4xksj7zBmgyfx4zlCPqGbpwP6Bld_R8BsrLMA4A9s4pr1ksKVkE_NXcJu8UflIf_TTZXiIhfvSCburgWscM5BmiX0uxMUzy4UZb_BgdB7xEaEKW3sh6mOU58ZoVMctWyR8qK8sIgm98obzuUIykybJ10Hxuo-0-dB1A0MniOOg7ZYWNhYlFZ4yHI0Aqq_DAxVgNmQSB4s7yyVKRU8OKauBLZusXEaXEqRHjw6zmSO7_-KCL2LMch4Qb2m-JAsvzifo9QbvtDh8tWHn7zQp6AK133mUezDtYvT8cMTNdZYjTTDoKAvuyphYzow
Mar  1 21:57:37: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 21:57:41: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQDx1GHEj24GSavOdV0QQTeNVb_g3T6MJKp3y0in34_XvXEFzag6AJ_RYMvLawgZj2pg2FrVzYd5riibH06wKSLyzkw0KathXFUFsIbmv-4-ooosqiomaAknBii_pB-i1lJDiHkRRv-YRlkI_-x0a0YBjASNSDKFS_17b4CNWKN1L_RZaomRQk36SpR7kcb2s5-KnnDzYl2r4BUifcdUuMewy6L6_UBnec2TCWbntyiyLVCCpisgtSnJIisPdgM3jE-IID9YradTX55fa7kna58eJKUt3qfYUOwSyUWSMCOzhdmJa9ukx6_jflz3TObN70c
Mar  1 21:59:11: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 21:59:12: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQBOZ0YLLIjOW3kkVcmezKYtfz1sS40D38Kukzg4M-StzIkBFBn1RYJuNnl8oJoBGU6OdF35rHFZzK9AZ8gofd7CHBgMluDgGIFIwk_umP7YBSdPBu6JcAnT_yAa58uI4kVxqbu8KI9tBsEcSdjwuN7uY5sSh8GixgnrZIDS6qv2CUQv07vg7senaM6fYKJpr-16KfdzakU9NJ-2m5pPK1py6GCOyqtLKV24aq0KX8U5cOPa9RB-_9TvdP4EAISK3-OD1_Yiqu2w-leIMgfJBASchWJo8VWirjDFmqP7A2LN6-nQqrN2oEFNyK2cvzFq8dw
Mar  1 21:59:39: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQBOZ0YLLIjOW3kkVcmezKYtfz1sS40D38Kukzg4M-StzIkBFBn1RYJuNnl8oJoBGU6OdF35rHFZzK9AZ8gofd7CHBgMluDgGIFIwk_umP7YBSdPBu6JcAnT_yAa58uI4kVxqbu8KI9tBsEcSdjwuN7uY5sSh8GixgnrZIDS6qv2CUQv07vg7senaM6fYKJpr-16KfdzakU9NJ-2m5pPK1py6GCOyqtLKV24aq0KX8U5cOPa9RB-_9TvdP4EAISK3-OD1_Yiqu2w-leIMgfJBASchWJo8VWirjDFmqP7A2LN6-nQqrN2oEFNyK2cvzFq8dw
Mar  1 21:59:39: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  1 22:00:22: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQBOZ0YLLIjOW3kkVcmezKYtfz1sS40D38Kukzg4M-StzIkBFBn1RYJuNnl8oJoBGU6OdF35rHFZzK9AZ8gofd7CHBgMluDgGIFIwk_umP7YBSdPBu6JcAnT_yAa58uI4kVxqbu8KI9tBsEcSdjwuN7uY5sSh8GixgnrZIDS6qv2CUQv07vg7senaM6fYKJpr-16KfdzakU9NJ-2m5pPK1py6GCOyqtLKV24aq0KX8U5cOPa9RB-_9TvdP4EAISK3-OD1_Yiqu2w-leIMgfJBASchWJo8VWirjDFmqP7A2LN6-nQqrN2oEFNyK2cvzFq8dw
Mar  1 22:00:22: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  1 22:05:43: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQBOZ0YLLIjOW3kkVcmezKYtfz1sS40D38Kukzg4M-StzIkBFBn1RYJuNnl8oJoBGU6OdF35rHFZzK9AZ8gofd7CHBgMluDgGIFIwk_umP7YBSdPBu6JcAnT_yAa58uI4kVxqbu8KI9tBsEcSdjwuN7uY5sSh8GixgnrZIDS6qv2CUQv07vg7senaM6fYKJpr-16KfdzakU9NJ-2m5pPK1py6GCOyqtLKV24aq0KX8U5cOPa9RB-_9TvdP4EAISK3-OD1_Yiqu2w-leIMgfJBASchWJo8VWirjDFmqP7A2LN6-nQqrN2oEFNyK2cvzFq8dw
Mar  1 22:05:50: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 22:07:24: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 22:07:25: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 22:07:48: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 22:07:48: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 22:07:51: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 22:08:36: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 22:08:37: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 22:08:50: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  1 22:08:50: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  1 22:08:50: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): UC.js
Mar  1 22:08:51: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQCc1381Ckqyoscbjhf5VdnYHfNG5gJ4D6jTicP24On8Qwv9W1EzzgdL_cauu4J8soy7kN8Q1CfDmRlyQjwZyjRy7NiS-jVZV0AXYMDU1snRFOP1C_oEiDeAudJ92whm1NHO7bsYRm5jj93uicrikBbYOLEIdTenbuZjSnfGW4GqDQNJ7MM_8QkKxPlTutWrk8KaG3kshQrds7lwiSY9GetauemF2GuI3rf6cVXCqcWEK6vsry0T7vVFIVSz4zVR8BD-idKBJ8AphEpbBRYSP-19mw5JptkKajkvsA-8fKcvZzyJbPkPoptbkVIr7JzgNsM
Mar  3 18:53:06: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  3 18:53:06: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  3 18:53:06: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): UC.js
Mar  3 18:53:08: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQB5D6EEzi--_inaQwv-TPWHPNHquucJBfkJf6jgscHrVwjz_zTgCXpM0fC356gw09TYBPYh_WNLmgI_o4YbEddGGnJNvuTgIBBeIJjqvMwtleVzQVCczHCZzw80fGJO-S-CxKGpSE2O8z7VFkMQUoYwG00bDH5v-wvPLTvY49kTR3SXcliXhpV4oVYGqazGlTjeaMWhjcaiJOEzQdZ-HZiMyB8j0-SA35CFXR9eI2MbspXWHNB7FJdHtIB7ewnC2ksywSS_c0ZcmQixAuubelJ-Z4B2eU6uoZI20N0ASbuisgeiKRkgx7J6bCeeign-GJI
Mar  6 18:28:23: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  6 18:28:23: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  6 18:28:23: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): UC.js
Mar  6 18:28:25: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQCH5BUZOMYNDn0fyB4JDCgUCcqrkzAZqR-0Fu3F03ARm9bU3HRGUnLdDut_xL8XmuDdUPHVXhn2QdcM6vho7AKVyDPIeBJu0Np5aXm78OB9ZHDriYr3seE7gmS9J4kesyOnGBRZoFOkXS16YJaWCt6NKelMsUZDcLrU4K850PzUFpqBlp3aiVuyQC0SiGloGr8O9LXGsTLI2033cekE07TxNXFqnFS3ItlYOTdFvCD4vqqHR3s-mlU6vxVvFZiwgK9ZlpHI9OtDqHGn_xd1r_VduH06vtK2QMjOBbSeaTcDkYE3rc4hqeVXbptEAwDkRdY
Mar  6 18:34:13: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): main
Mar  6 18:34:13: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): css/UC.css
Mar  6 18:34:13: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): UC.js
Mar  6 18:34:14: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQAN-hgb8RVIT9HBNVkZXJcWwQy_Oj8O-LZ7DTAGRMPuvPWruA0p4IzxI2B-1fOhGSMErU56kVcL7_ZP81zaje8GywrVrnwaISMGxKnSGB9ANf7ymgSQDVsPYoWAvibnE66dYfnkOPU_SNbYpyNi0IpjC1Ps8LWl72wz4-sCTcHtsp5VqoyPYQB3ozOb4GkAmNFam9Y90GZ6BaqA6qLh-DkReNB1bMvjTTZlF1TO470808jW-kj6FpTLQKAyM8gKdBFfC4dIgxAzGfLh_U6IofweS3sk0U3quhoNvHoFX5RlB2EFZN6689hdOq6qA1P-2uk
Mar  6 18:34:24: access: connection for localhost from 127.0.0.1 (Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0): gameplay?code=AQA8IZr5e5NI1LMMD21EDfMSaf5N7NiigTX4GVxdIk90yDgEY-CZUc_ZNapoLmGFizGDSel5ca1z_t_EZvluUucKXv30Q-PVoxCbBimt3bmyhvXefFgq5NBHx8_P7G8EBKea4PpouA0j6e_LzsL7bKPH4bS5U9ZfWnCXQngrvfK12vh7RrK5OFwPTUfkSxwjY7ZMb4FkrY_EF828xCfbwFiQ94yQaKejdbZFlFI66OWKicBuQf0dEykUYAv20Ng1NYshDzLAER1STH2DxyoZ8jxzscmJkkv8NVLsbaB5Qi3T8Wlwhi-lHDSxXGkIYzD5A_c
